번호,등록번호,서명(자료명),저자,출판사,출판년도,청구기호,입수유형,자료형태,,,가격,,,도서상태,등록일
20994,M000000276,고녀석 맛나겠다. 2: 함께라서 행복해,노나카 카즈미 감독,다모아엔터테인먼트,2016,688 노192ㄱ v.2,구입,비도서,,,￦,"25,300",,대출가능,2016-05-31
20995,M000000277,리틀고비,토니 탕 감독,다일리 컴퍼니,2016,688 토198ㄹ,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
20996,M000000278,앨빈과 슈퍼밴드,제시 매카트니 감독,20세기폭스,2016,688 매872ㅇ,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
20997,M000000279,아마조니아,티에리 라고베르트 감독,캔들미디어,2015,688 라15ㅇ,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
20998,M000000281,모모와 다락방의 수상한 요괴들,오키우라 히로유키 감독,캔들미디어,2012,688 오878ㅁ,구입,비도서,,,￦,"22,000",,대출가능,2016-11-02
20999,M000000282,패딩턴,폴 킹 감독,케이디미디어,2015,688 킹895ㅍ,구입,비도서,,,￦,"22,000",,대출가능,2016-11-02
21000,M000000283,리틀 폭스,갈수영 감독,아이브엔터테인먼트,2016,688 갈56ㄹ,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
21001,M000000284,굿바이 홈런,이정호 감독,아트서비스,2016,688 이74ㄱ,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
21002,M000000285,앵그리버드 더 무비,제이슨 서디키스 감독,소니픽쳐스,2016,688 서28ㅇ,구입,비도서,,,￦,"22,000",,대출가능,2016-11-02
21003,M000000287,매직 브러시,쯔씽 쫑 감독,에프엔씨애드컬쳐,2016,688 쫑77ㅁ,구입,비도서,,,￦,"22,000",,대출가능,2016-11-02
21004,M000000288,앨빈과 슈퍼밴드. 2,베티 토마스 감독,20세기폭스,2010,688 토32ㅇ v.2,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
21005,M000000289,박물관이 살아있다. 1,숀 레비 감독,20세기폭스,2015,688 레48ㅂ,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
21006,M000000290,주토피아,제니퍼 굿윈 감독,월트디즈니,2016,688 굿66ㅈ,구입,비도서,,,￦,"22,000",,대출가능,2016-11-02
21007,M000000291,정글의 스타 휴고,스테판 젤드마크 감독,클레버컴퍼니,2016,688 젤27ㅈ,구입,비도서,,,￦,"25,300",,대출가능,2016-11-02
21008,M000000292,키리쿠 키리쿠,미셸 오슬로;  베네딕트 갈룹 감독,애니ENT,2017,688 오57ㅋ,구입,비도서,,,￦,"22,000",,대출가능,2017-04-14
21009,M000000293,도리를 찾아서,앤드류 스탠튼 감독,월트디즈니,2016,688 스883ㄷ,구입,비도서,,,￦,"22,000",,대출가능,2017-04-17
21010,M000000295,리틀 프린세스 소피아: 비밀의 도서관,제이미 미첼 감독,월트디즈니,2017,688 미83ㄹ,구입,비도서,,,￦,"16,500",,대출가능,2017-04-17
21011,M000000296,미스 페레그린과 이상한 아이들의 집,팀 버튼 감독,20세기폭스,2016,688 버887ㅁ,구입,비도서,,,￦,"22,000",,대출가능,2017-04-17
21012,M000000297,다이노소어 어드벤처,닐 나이팅게일 감독,20세기폭스,2014,688 나68ㄷ,구입,비도서,,,￦,"22,000",,대출가능,2017-04-17
21013,M000000298,다이노 X 탐험대,이동희 감독,비디오여행,2017,688 이25ㄷ,구입,비도서,,,￦,"25,300",,대출가능,2017-04-17
21014,M000000299,내 이름은 아닌아,알프레도 소데르기트 감독,비디오여행,2016,688 소24ㄴ,구입,비도서,,,￦,"25,300",,대출가능,2017-04-17
21015,M000000301,몬스터 왕국,에스벤 토프트 야콥슨 감독,비디오가게,2015,688 야875ㅁ,구입,비도서,,,￦,"25,300",,대출가능,2017-04-17
21016,M000000302,꼬마 유령,알랑 그스포너 감독,비디오가게,2015,688 그57ㄲ,구입,비도서,,,￦,"25,300",,대출가능,2017-04-17
21017,M000000303,와일드 울프,크리스토퍼 로이드 감독,영화인,2017,688 로68ㅇ,구입,비도서,,,￦,"25,300",,대출가능,2017-04-17
21018,M000000304,터키,지미 헤이워드 감독,KD미디어,2014,688 헤68ㅌ,구입,비도서,,,￦,"9,900",,대출가능,2017-04-17
21019,M000000305,정글북,존 파브로 감독,월트디즈니,2016,688 파47ㅈ,구입,비도서,,,￦,"22,000",,대출가능,2017-04-17
21020,M000000306,쿠크하트: 시계심장을 가진 소년,마티아스 말지외 감독,노바미디어,2016,688 말78ㅋ,구입,비도서,,,￦,"25,300",,대출가능,2017-04-17
21021,M000000307,빅 아이즈,팀 버튼 감독,KD미디어,2015,688 버887ㅂ,구입,비도서,,,￦,"22,000",,대출가능,2017-04-17
21022,M000000308,드래곤 기사단,앙헬 이즈키에르도 감독,버즈픽쳐스,2014,688 이77ㄷ,구입,비도서,,,￦,"22,000",,대출가능,2017-04-17
21023,M000000309,괴물아이,호소다 마모루 감독,버즈픽쳐스,2016,688 호55ㄱ,구입,비도서,,,￦,"27,500",,대출가능,2017-04-17
21024,M000000310,모아나,존 머스커 감독,월트디즈니,2017,688 머57ㅁ,구입,비도서,,,￦,"22,000",,대출중,2017-04-17
21025,M000000311,플라잉 머신,도로타 코비엘라 감독,소담미디어,2014,688 코48ㅍ,구입,비도서,,,￦,"25,300",,대출가능,2017-04-17
21026,M000000312,씽,가스 제닝스 감독,유니버셜,2017,688 제198ㅆ,구입,비도서,,,￦,"22,000",,대출중,2017-04-17
21027,M000000313,이웃집 토토로,미야자키 하야오 감독,대원 DVD,2003,688 미63ㅇ,구입,비도서,,,￦,"29,000",,대출가능,2018-04-23
21028,M000000314,바람계곡의 나우시카,미야자키 하야오 감독,대원DVD,2010,688 미63ㅂ,구입,비도서,,,￦,"29,000",,대출중,2018-04-23
21029,M000000315,귀를 기울이면,콘도 요시후미 감독,대원 미디어,2008,688.6 콘25ㄱ,구입,비도서,,,￦,"29,000",,대출가능,2018-04-23
21030,M000000316,모노노케 히메,미야자키 하야오 감독,대원DVD,2003,688.6 미63ㅁ,구입,비도서,,,￦,"29,000",,대출가능,2018-04-23
21031,M000000317,빌리 엘리어트,스티븐 달드리 감독,BLUE,2010,688.6 달27ㅂ,구입,비도서,,,￦,"9,900",,대출가능,2018-04-23
21032,M000000318,인크레더블,사무엘 L. 잭슨; 크레이그 넬슨; 홀리 헌터 감독,브에나 비스타/월트디즈니,2005,688 잭57ㅇ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21033,M000000319,점박이,한상호 감독,이엔이미디어,2013,688.6 한52ㅈ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21034,M000000320,딥,줄리오 소토 거피드 감독,알스컴퍼니,2018,688 거898ㄷ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21035,M000000321,벨베틴 래빗,마이클 랜던 주니어 감독,유케이미디어,2018,688 랜24ㅂ,구입,비도서,,,￦,"25,300",,대출가능,2018-04-23
21036,M000000322,말괄량이 마녀 로비와 숲 속 친구들,크리스티앙 릴테니우스 감독,알스컴퍼니,2018,688 릴884ㅁ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21037,M000000323,빅풋 주니어,제레미 디그루손; 벤 스타센 감독,알스컴퍼니,2017,688 디17ㅂ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21038,M000000324,더 크리스마스 (The STAR),티모시 렉카트 감독,소니픽쳐스,2018,688 렉872ㄷ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21039,M000000325,은하철도의 밤,스기이 기사부로 감독,알스컴퍼니,2017,688 스18ㅇ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21040,M000000326,라푼젤 : 끝나지 않은 이야기,스티븐 산도발 감독,월트디즈니,2017,688 산25ㄹ,구입,비도서,,,￦,"17,600",,대출중,2018-04-23
21041,M000000327,스쿨 오브 락,리차드 링클레이터 감독,파라마운트,2007,688 링877ㅅ,구입,비도서,,,￦,"9,900",,대출가능,2018-04-23
21042,M000000328,플립,롭 라이너 감독,워너브라더스,2011,688 라68ㅍ,구입,비도서,,,￦,"9,900",,대출가능,2018-04-23
21043,M000000329,매직울프,막심 볼코브 감독,알스컴퍼니,2018,688 볼875ㅁ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21044,M000000330,코코,리 언크리치 감독,월트디즈니,2018,688 언877ㅋ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21045,M000000331,라이온 수호대: 스카의 출현,호이 파킨스 감독,월트디즈니,2018,688 파878ㄹ,구입,비도서,,,￦,"16,500",,대출가능,2018-04-23
21046,M000000332,미녀와 야수,빌 콘돈 감독,월트디즈니,2017,688 콘25ㅁ,구입,비도서,,,￦,"22,000",,대출가능,2018-04-23
21047,M000000333,혹성탈출: 종의 전쟁,매트 리브스 감독,워너브라더스,2018,688 리47ㅎ,구입,비도서,,,￦,"25,300",,대출가능,2018-04-23
21048,M000000334,드래곤 길들이기,크리스 샌더스;딘 데블로이스 감독,유니버설픽쳐스,2018,688 샌24ㄷ,구입,비도서,,,￦,"9,900",,대출가능,2018-10-10
21049,M000000335,해피 피트,조지 밀러 감독,워너브라더스,2007,688 밀294해,구입,비도서,,,￦,"9,900",,대출가능,2018-10-10
21050,M000000336,센과 치히로의 행방불명,미야자키 하야오 감독,스튜디오 지브리,2015,688 미63ㅅ,구입,비도서,,,￦,"15,200",,대출중,2018-10-10
21051,M000000337,하울의 움직이는 성,미야자키 하야오 감독,스튜디오 지브리,2014,688 미63ㅎ,구입,비도서,,,￦,"29,000",,대출중,2018-10-10
21052,M000000338,발레리나,에릭 서머;에린 워린 감독,인조인간,2017,688 서34ㅂ,구입,비도서,,,￦,"25,300",,대출가능,2018-10-10
21053,M000000339,명탐정코난. 1: 천공의 난파선,야마모토 야스이치로 감독,버즈픽쳐스,2010,688 야32ㅁ v.1,구입,비도서,,,￦,"22,000",,대출가능,2018-10-10
21054,M000000340,명탐정 코난. 2: 코난 실종사건,야마모토 야스이치로 감독,버즈픽쳐스,2018,688 야32며 v.2,구입,비도서,,,￦,"22,000",,대출가능,2018-10-10
21055,M000000341,플래그 더 문,엔리크 가토 감독,파라마운트,2016,688 가885ㅍ,구입,비도서,,,￦,"22,000",,대출가능,2018-10-10
21056,M000000342,벅스라이프,존 라세터 감독,브에나비스타,2011,688 라54ㅂ,구입,비도서,,,￦,"14,800",,대출가능,2018-10-10
21057,M000000343,쥬만지,조 존스톤 감독,소니픽쳐스,2017,688 존57ㅈ,구입,비도서,,,￦,"19,800",,대출가능,2018-10-10
21058,M000000344,몬스터 패밀리,횔거 타프 감독,아이브엔터테인먼트,2018,688 타897ㅁ,구입,비도서,,,￦,"25,300",,대출가능,2018-10-10
21059,M000000345,오즈의 마법사. 2,알베르토 마 감독,알스컴퍼니,2017,688 마62ㅇ v.2,구입,비도서,,,￦,"22,000",,대출가능,2018-10-10
21060,M000000346,원더,스티븐 크보스키 감독,플레인아카이브,2019,688 크45ㅇ,구입,비도서,,,￦,"29,600",,대출가능,2019-05-08
21061,M000000347,고래를 찾는 자전거,김영로 감독,아트서비스,2012,688 김64ㄱ,구입,비도서,,,￦,"13,200",,대출가능,2019-05-08
21062,M000000348,리틀 로봇,팀하퍼 감독,에이프릴엔터테인먼트,2019,688 팀92ㄹ,구입,비도서,,,￦,"25,300",,대출가능,2019-05-08
21063,M000000349,메리다와 마법의 숲,마크 앤드류스;브렌다 채프먼 감독,월트디즈니 [제작·판매],2012,688 앤27ㅁ,구입,비도서,,,￦,"22,000",,대출가능,2019-05-08
21064,M000000350,주먹왕 랄프. 2: 인터넷 속으로,리치 무어 감독,월트디즈니,2019,688 무64ㅈ v.2,구입,비도서,,,￦,"22,000",,대출가능,2019-05-08
21065,M000000351,그린치,얘로우 체니; 스콧 모지어 감독,유니버셜픽쳐스,2019,688 체198ㄱ,구입,비도서,,,￦,"22,000",,대출가능,2019-05-08
21066,M000000352,셜록 놈즈,존 스티븐슨 감독,20세기 폭스,2018,688 스888ㅅ,구입,비도서,,,￦,"22,000",,대출중,2019-05-08
21067,M000000353,신비아파트 : 금빛 도깨비와 비밀의 동굴,김병갑 감독,CJ 엔터테인먼트,2019,688 김44ㅅ,구입,비도서,,,￦,"25,300",,대출가능,2019-05-08
21068,M000000354,스파이더맨 : 뉴 유니버스,밥 퍼시게티;피터 램지;로드니 로스먼 감독,소니픽쳐스,2019,688 퍼58ㅅ,구입,비도서,,,￦,"22,000",,대출가능,2019-05-08
21069,M000000355,토니스토리. 2: 고철왕국의 친구들,토마스 보덴슈타인;마커스 하먼 감독,씨네온 미디어,2019,688 보24ㅌ v.2,구입,비도서,,,￦,"25,300",,대출중,2019-05-08
21070,M000000356,안네의 일기,조지 스티븐슨 감독,비엠지 코리아,2010,856 스888ㅇ,구입,비도서,,,￦,"19,800",,대출가능,2019-10-23
21071,M000000357,플란다스의 개,쿠로다 요시오 감독,플래닛 엔터테인먼트,2003,688 쿠295ㅍ,구입,비도서,,,￦,"10,000",,대출가능,2019-10-24
21072,M000000358,강아지 똥,권오성 감독,미디어포유,2019,688 권65ㄱ,구입,비도서,,,￦,"25,300",,대출가능,2019-10-29
21073,M000000359,겨울왕국의 무민,이라 카르페란;야쿱 론스키 감독,미디어포유,2018,688 카297ㄱ,구입,비도서,,,￦,"25,300",,대출가능,2019-10-29
21074,M000000360,식탁위로 돌아 온 미세 플라스틱,SBS프로덕션 제작,SBS프로덕션,2018,688 에57ㅅ,구입,비도서,,,￦,"22,000",,대출가능,2019-10-29
21075,M000000361,슈퍼버드,라울 가르시아;마이크 컨켈 감독,인조인간,2017,688 가297ㅅ,구입,비도서,,,￦,"25,300",,대출가능,2019-10-29
21076,M000000362,어린왕자,케빈 콜쉬 감독,파라마운트,2019,688 콜56ㅇ,구입,비도서,,,￦,"9,900",,대출가능,2019-10-29
21077,M000000363,라푼젤,네이든 그레노; 바이런 하워드 감독,월트디즈니 스튜디오,2011,688 그294ㄹ,구입,비도서,,,￦,"13,800",,대출가능,2019-10-29
21078,M000000364,폭풍우 치는 밤에,키무라 유이치 감독,대원CA홀딩스,2006,688 키36ㅍ,구입,비도서,,,￦,"8,800",,대출중,2019-10-29
21079,M000000365,아기돼지 3형제와 쿵푸랜드,유위 감독,SM LDG,2018,688 유66ㅇ,구입,비도서,,,￦,"22,000",,대출가능,2019-10-29
21080,M000000366,마틸다,대니 드비토 감독,마루기획,2006,688 드48ㅁ,구입,비도서,,,￦,"11,000",,대출가능,2019-10-29
21081,M000000367,나의 라임 오렌지 나무,마르코스 번스타인 감독,미디어허브,2014,688 번57ㄴ,구입,비도서,,,￦,"16,500",,대출가능,2019-10-29
21082,M000000368,그래비티,알폰소 쿠아론 감독,워너브러더스엔터테인먼트,2017,688.24 쿠62ㄱ,구입,비도서,,,￦,"9,900",,대출가능,2020-05-14
21083,M000000369,빅. 2: 황금열쇠 대소동,팀 멜트비 감독,노바미디어,2020,688 멜887ㅂ v.2,구입,비도서,,,￦,"25,300",,대출가능,2020-05-14
21084,M000000370,오세암,성백엽 감독,엔터원,2003,688.6 성43ㅇ,구입,비도서,,,￦,"25,000",,대출가능,2020-05-14
21085,M000000371,겨울왕국. 2,크리스 벅; 제니퍼 리 감독,월트디즈니,2020,688 벅877ㄱ v.2,구입,비도서,,,￦,"22,000",,대출가능,2020-05-14
21086,M000000372,지오스톰,딘 데블린 감독,워너브라더스,2018,688 데47ㅈ,구입,비도서,,,￦,"11,000",,대출가능,2020-05-14
21087,M000000373,하트 오브 더 씨,론 하워드 감독,워너브라더스,2016,688 하66ㅎ,구입,비도서,,,￦,"11,000",,대출가능,2020-05-14
21088,M000000374,랜드 오브 베어스,기욤 뱅상 감독,미디어포유,2020,688 뱅52ㄹ,구입,비도서,,,￦,"25,300",,대출가능,2020-05-14
21089,M000000375,잃어버린 세계를 찾아서,크리스 버틀러 감독,씨네온미디어,2020,688 버887ㅇ,구입,비도서,,,￦,"25,300",,대출가능,2020-05-14
21090,M000000376,신비아파트 : 고스트볼의 비밀. 1,김병갑 감독,CJ엔터테인먼트,2020,688 김44ㅅ v.1,구입,비도서,,,￦,"25,300",,대출가능,2020-05-14
21091,M000000377,빨강머리 앤. 1-1,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-1,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21092,M000000378,빨강머리 앤. 1-2,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-2,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21093,M000000379,빨강머리 앤. 1-3,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-3,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21094,M000000380,빨강머리 앤. 1-4,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-4,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21095,M000000381,빨강머리 앤. 1-5,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-5,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21096,M000000382,빨강머리 앤. 1-6,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-6,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21097,M000000383,빨강머리 앤. 1-7,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-7,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21098,M000000384,빨강머리 앤. 1-8,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-8,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21099,M000000385,빨강머리 앤. 1-9,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.1-9,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21100,M000000386,빨강머리 앤. 2-1,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-1,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21101,M000000387,빨강머리 앤. 2-2,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-2,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21102,M000000388,빨강머리 앤. 2-3,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-3,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21103,M000000389,빨강머리 앤. 2-4,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-4,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21104,M000000390,빨강머리 앤. 2-5,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-5,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21105,M000000391,빨강머리 앤. 2-6,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-6,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21106,M000000392,빨강머리 앤. 2-7,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-7,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
21107,M000000393,빨강머리 앤. 2-8,루시 모드 몽고메리 원작,엠앤브이,2017,688 몽15ㅃ v.2-8,구입,비도서,,,￦,"15,000",,대출가능,2020-05-14
